name,street,city,state,zip,type
ISLAND PARK UNION FREE SCHOOL DISTRICT,150 TRAFALGAR BLVD,ISLAND PARK,NY,11558,OTHER
ISLAND PARK LINCOLN ORENS MIDDLE SCHOOL,150 TRAFALGAR BLVD,ISLAND PARK,NY,11558,OTHER
FRANCIS X HEGARTY ELEMENTARY SCHOOL,100 RADCLIFFE RD,ISLAND PARK,NY,11558,OTHER
VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,1 KENT RD,VALLEY STREAM,NY,11580,OTHER
VALLEY STREAM MEMORIAL JUNIOR HIGH SCHOOL,320 FLETCHER AVE,VALLEY STREAM,NY,11580,OTHER
VALLEY STREAM NORTH HIGH SCHOOL,750 HERMAN AVE,FRANKLIN SQUARE,NY,11010,OTHER
VALLEY STREAM SOUTH HIGH SCHOOL,150 JEDWOOD PL,VALLEY STREAM,NY,11581,OTHER
VALLEY STREAM CENTRAL HIGH SCHOOL,135 FLETCHER AVE,VALLEY STREAM,NY,11580,OTHER
HAMZA ACADEMY,202 STUART AVE,VALLEY STREAM,NY,11580,OTHER
SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,77 LANDAU AVE,FLORAL PARK,NY,11001,OTHER
ELMONT MEMORIAL HIGH SCHOOL,555 RIDGE RD,ELMONT,NY,11003,OTHER
FLORAL PARK MEMORIAL HIGH SCHOOL,210 LOCUST ST,FLORAL PARK,NY,11001,OTHER
H FRANK CAREY HIGH SCHOOL,230 POPPY AVE,FRANKLIN SQUARE,NY,11010,OTHER
NEW HYDE PARK MEMORIAL HIGH SCHOOL,500 LEONARD BLVD,NEW HYDE PARK,NY,11040,OTHER
SEWANHAKA HIGH SCHOOL,500 TULIP AVE,FLORAL PARK,NY,11001,OTHER
BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,1260 MEADOWBROOK RD,NORTH MERRICK,NY,11566,OTHER
GRAND AVENUE MIDDLE SCHOOL,2301 GRAND AVE,BELLMORE,NY,11710,OTHER
MERRICK AVENUE MIDDLE SCHOOL,1870 MERRICK AVE,MERRICK,NY,11566,OTHER
SANFORD H CALHOUN HIGH SCHOOL,1786 STATE ST,MERRICK,NY,11566,OTHER
WELLINGTON C MEPHAM HIGH SCHOOL,2401 CAMP AVE,BELLMORE,NY,11710,OTHER
JOHN F KENNEDY HIGH SCHOOL,3000 BELLMORE AVE,BELLMORE,NY,11710,OTHER
LONG BEACH CITY SCHOOL DISTRICT,235 LIDO BLVD,LONG BEACH,NY,11561,OTHER
EAST ELEMENTARY SCHOOL,456 NEPTUNE BLVD,LONG BEACH,NY,11561,OTHER
LIDO ELEMENTARY SCHOOL,237 LIDO BLVD,LONG BEACH,NY,11561,OTHER
WEST ELEMENTARY SCHOOL,91 MARYLAND AVE,LONG BEACH,NY,11561,OTHER
LINDELL BOULEVARD SCHOOL,601 LINDELL BLVD,LONG BEACH,NY,11561,OTHER
LONG BEACH MIDDLE SCHOOL,239 LIDO BLVD,LONG BEACH,NY,11561,OTHER
LONG BEACH SENIOR HIGH SCHOOL,322 LAGOON DR W,LONG BEACH,NY,11561,OTHER
BLACKHEATH ROAD PRE-KINDERGARTEN CENTER,322 BLACKHEATH RD,LIDO BEACH,NY,11561,OTHER
LONG BEACH CATHOLIC REGIONAL SCHOOL,735 W BROADWAY,LONG BEACH,NY,11561,OTHER
TORAH HIGH SCHOOL LONG BEACH,205 W BEECH ST,LONG BEACH,NY,11561,OTHER
HEBREW ACADEMY LONG BEACH,132 SPRUCE ST,CEDARHURST,NY,11516,OTHER
HARRIET EISMAN COMMUNITY SCHOOL,2-12 W PARK AVE-STE 200,LONG BEACH,NY,11561,OTHER
WESTBURY UNION FREE SCHOOL DISTRICT,2 HITCHCOCK LN,OLD WESTBURY,NY,11568,OTHER
PARK AVENUE SCHOOL,100 PARK AVE E,WESTBURY,NY,11590,OTHER
DREXEL AVENUE SCHOOL,161 DREXEL AVE,WESTBURY,NY,11590,OTHER
DRYDEN STREET SCHOOL,545 DRYDEN ST,WESTBURY,NY,11590,OTHER
POWELLS LANE SCHOOL,603 POWELLS LN,WESTBURY,NY,11590,OTHER
WESTBURY MIDDLE SCHOOL,455 ROCKLAND ST,WESTBURY,NY,11590,OTHER
WESTBURY HIGH SCHOOL,1 POST RD,OLD WESTBURY,NY,11568,OTHER
SAINT BRIGID/OUR LADY OF HOPE REGIONAL SCHOOL,101 MAPLE AVE,WESTBURY,NY,11590,OTHER
HOLY CHILD ACADEMY,25 STORE HILL RD,OLD WESTBURY,NY,11568,OTHER
WHISPERING PINES SDA SCHOOL,211 JERICHO TPKE,OLD WESTBURY,NY,11568,OTHER
WESTBURY FRIENDS SCHOOL,550 POST AVE,WESTBURY,NY,11590,OTHER
THE REHABILITATION INSTITUTE (TRI),123B FROST ST,WESTBURY,NY,11590,OTHER
RED ROBIN COUNTRY DAY SCHOOL,878 JERICHO TPKE,WESTBURY,NY,11590,OTHER
LONG ISLAND MONTESSORI SCHOOL,718 THE PLAIN RD-SALISBURY CTR,WESTBURY,NY,11590,OTHER
EAST WILLISTON UNION FREE SCHOOL DISTRICT,11 BACON RD,OLD WESTBURY,NY,11568,OTHER
NORTH SIDE SCHOOL,110 E WILLISTON AVE,EAST WILLISTON,NY,11596,OTHER
WILLETS ROAD SCHOOL,455 I U WILLETS RD,ROSLYN HEIGHTS,NY,11577,OTHER
WHEATLEY SCHOOL,11 BACON RD,OLD WESTBURY,NY,11568,OTHER
ROSLYN UNION FREE SCHOOL DISTRICT,PO BOX 367,ROSLYN,NY,11576,OTHER
EAST HILLS SCHOOL,315 LOCUST LN,ROSLYN HEIGHTS,NY,11577,OTHER
ROSLYN HEIGHTS ELEMENTARY SCHOOL,240 WILLOW ST,ROSLYN HEIGHTS,NY,11577,OTHER
HARBOR HILL SCHOOL,3 GLEN COVE RD,GREENVALE,NY,11548,OTHER
ROSLYN HIGH SCHOOL,475 ROUND HILL RD,ROSLYN HEIGHTS,NY,11577,OTHER
ROSLYN MIDDLE SCHOOL,375 LOCUST LN,ROSLYN HEIGHTS,NY,11577,OTHER
MESIVTA OF ROSLYN,2 SHELTER ROCK RD,ROSLYN,NY,11576,OTHER
PORT WASHINGTON UNION FREE SCHOOL DISTRICT,100 CAMPUS DR,PORT WASHINGTON,NY,11050,OTHER
GUGGENHEIM ELEMENTARY SCHOOL,POPLAR PL,PORT WASHINGTON,NY,11050,OTHER
MANORHAVEN ELEMENTARY SCHOOL,MOREWOOD OAKS,PORT WASHINGTON,NY,11050,OTHER
JOHN J DALY ELEMENTARY SCHOOL,36 ROCKWOOD AVE,PORT WASHINGTON,NY,11050,OTHER
SOUTH SALEM ELEMENTARY SCHOOL,10 NEWBURY RD,PORT WASHINGTON,NY,11050,OTHER
JOHN PHILIP SOUSA ELEMENTARY SCHOOL,101 SANDS POINT RD,PORT WASHINGTON,NY,11050,OTHER
CARRIE PALMER WEBER MIDDLE SCHOOL,PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050,OTHER
PAUL D SCHREIBER SENIOR HIGH SCHOOL,101 CAMPUS DR,PORT WASHINGTON,NY,11050,OTHER
SAINT PETER OF ALCANTARA SCHOOL,1321 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050,OTHER
CHABAD ACADEMY OF SCIENCE AND THE HUMANITIES,80 SHORE RD,PORT WASHINGTON,NY,11050,OTHER
VINCENT SMITH SCHOOL,322 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050,OTHER
HAPPY MONTESSORI SCHOOL OF PORT WASHINGTON,40 PLEASANT AVE,PORT WASHINGTON,NY,11050,OTHER
NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,1950 HILLSIDE AVE,NEW HYDE PARK,NY,11040,OTHER
GARDEN CITY PARK SCHOOL,51 3RD ST,GARDEN CITY PARK,NY,11040,OTHER
NEW HYDE PARK ROAD SCHOOL,300 NEW HYDE PARK RD,NEW HYDE PARK,NY,11040,OTHER
HILLSIDE GRADE SCHOOL,150 W MAPLE DR,NEW HYDE PARK,NY,11040,OTHER
MANOR OAKS WILLIAM BOWIE SCHOOL,1950 HILLSIDE AVE,NEW HYDE PARK,NY,11040,OTHER
NOTRE DAME SCHOOL,25 MAYFAIR RD,NEW HYDE PARK,NY,11040,OTHER
MANHASSET UNION FREE SCHOOL DISTRICT,200 MEMORIAL PL,MANHASSET,NY,11030,OTHER
MANHASSET SECONDARY SCHOOL,200 MEMORIAL PL,MANHASSET,NY,11030,OTHER
MUNSEY PARK ELEMENTARY SCHOOL,1 HUNT LN,MANHASSET,NY,11030,OTHER
SHELTER ROCK ELEMENTARY SCHOOL,27A SHELTER ROCK RD,MANHASSET,NY,11030,OTHER
MANHASSET MIDDLE SCHOOL,200 MEMORIAL PL,MANHASSET,NY,11030,OTHER
SAINT MARY'S ELEMENTARY SCHOOL,1340 NORTHERN BLVD,MANHASSET,NY,11030,OTHER
SAINT MARY'S HIGH SCHOOL,51 CLAPHAM AVE,MANHASSET,NY,11030,OTHER
OUR LADY OF GRACE MONTESSORI SCHOOL,29 SHELTER ROCK RD,MANHASSET,NY,11030,OTHER
GREAT NECK UNION FREE SCHOOL DISTRICT,345 LAKEVILLE RD,GREAT NECK,NY,11020,OTHER
E M BAKER SCHOOL,69 BAKER HILL RD,GREAT NECK,NY,11023,OTHER
JOHN F KENNEDY SCHOOL,1-A GRASSFIELD RD,GREAT NECK,NY,11024,OTHER
LAKEVILLE SCHOOL,47-27 JAYSON AVE,GREAT NECK,NY,11020,OTHER
PARKVILLE PRE-K CENTER,10 CAMPBELL ST,NEW HYDE PARK,NY,11040,OTHER
SADDLE ROCK SCHOOL,10 HAWTHORNE LN,GREAT NECK,NY,11023,OTHER
GREAT NECK NORTH MIDDLE SCHOOL,77 POLO RD,GREAT NECK,NY,11023,OTHER
GREAT NECK SOUTH MIDDLE SCHOOL,349 LAKEVILLE RD,GREAT NECK,NY,11020,OTHER
GREAT NECK SOUTH HIGH SCHOOL,341 LAKEVILLE RD,GREAT NECK,NY,11020,OTHER
GREAT NECK NORTH HIGH SCHOOL,35 POLO RD,GREAT NECK,NY,11023,OTHER
VILLAGE SCHOOL,614 MIDDLE NECK RD,GREAT NECK,NY,11023,OTHER
NORTH SHORE HEBREW ACADEMY,16 CHERRY LN,GREAT NECK,NY,11024,OTHER
LONG ISLAND HEBREW ACADEMY,122 CUTTER MILL RD,GREAT NECK,NY,11021,OTHER
NORTH SHORE HEBREW ACADEMY HIGH SCHOOL,400 N SERVICE RD,GREAT NECK,NY,11020,OTHER
SILVERSTEIN HEBREW ACADEMY,117 CUTTERMILL RD,GREAT NECK,NY,11021,OTHER
COUNTRYSIDE MONTESSORI SCHOOL,354 LAKEVILLE RD,GREAT NECK,NY,11020,OTHER
HERRICKS UNION FREE SCHOOL DISTRICT,999 B HERRICKS RD,NEW HYDE PARK,NY,11040,OTHER
CENTER STREET SCHOOL,240 CENTER ST,WILLISTON PARK,NY,11596,OTHER
DENTON AVENUE SCHOOL,1050 DENTON AVE,NEW HYDE PARK,NY,11040,OTHER
SEARINGTOWN SCHOOL,106 BEVERLY DR,ALBERTSON,NY,11507,OTHER
HERRICKS MIDDLE SCHOOL,7 HILLDALE RD,ALBERTSON,NY,11507,OTHER
HERRICKS HIGH SCHOOL,100 SHELTER ROCK RD,NEW HYDE PARK,NY,11040,OTHER
SAINT AIDAN SCHOOL-WEST CAMPUS,525 WILLIS AVE,WILLISTON PARK,NY,11596,OTHER
BUCKLEY COUNTRY DAY SCHOOL,2 I U WILLETS RD,ROSLYN,NY,11576,OTHER
HENRY VISCARDI SCHOOL,201 I U WILLETS RD,ALBERTSON,NY,11507,OTHER
MINEOLA UNION FREE SCHOOL DISTRICT,121 JACKSON AVE,MINEOLA,NY,11501,OTHER
CROSS STREET SCHOOL,6 CROSS ST,WILLISTON PARK,NY,11596,OTHER
HAMPTON STREET SCHOOL,10 HAMPTON ST,MINEOLA,NY,11501,OTHER
JACKSON AVENUE SCHOOL,300 JACKSON AVE,MINEOLA,NY,11501,OTHER
MEADOW DRIVE SCHOOL,25 MEADOW DR,ALBERTSON,NY,11507,OTHER
MINEOLA HIGH SCHOOL,10 ARMSTRONG RD,GARDEN CITY PARK,NY,11040,OTHER
MINEOLA MIDDLE SCHOOL,200 EMORY RD,MINEOLA,NY,11501,OTHER
WILLIS AVENUE SCHOOL,121 JACKSON AVE,MINEOLA,NY,11501,OTHER
SAINT AIDAN SCHOOL-EAST CAMPUS,510 WILLIS AVE,WILLISTON PARK,NY,11596,OTHER
CHAMINADE HIGH SCHOOL,340 JACKSON AVE,MINEOLA,NY,11501,OTHER
CORPUS CHRISTI SCHOOL,120 SEARING AVE,MINEOLA,NY,11501,OTHER
CARLE PLACE UNION FREE SCHOOL DISTRICT,168 CHERRY LN,CARLE PLACE,NY,11514,OTHER
CHERRY LANE SCHOOL,475 ROSLYN AVE,CARLE PLACE,NY,11514,OTHER
RUSHMORE AVENUE SCHOOL,251 RUSHMORE AVE,CARLE PLACE,NY,11514,OTHER
CARLE PLACE MIDDLE SENIOR HIGH SCHOOL,168 CHERRY LN,CARLE PLACE,NY,11514,OTHER
NORTH SHORE CENTRAL SCHOOL DISTRICT,112 FRANKLIN AVE,SEA CLIFF,NY,11579,OTHER
GLEN HEAD ELEMENTARY SCHOOL,7 SCHOOL ST,GLEN HEAD,NY,11545,OTHER
GLENWOOD LANDING ELEMENTARY SCHOOL,60 CODY AVE,GLEN HEAD,NY,11545,OTHER
SEA CLIFF ELEMENTARY SCHOOL,280 CARPENTER AVE,SEA CLIFF,NY,11579,OTHER
NORTH SHORE SENIOR HIGH SCHOOL,450 GLEN COVE AVE,GLEN HEAD,NY,11545,OTHER
NORTH SHORE MIDDLE SCHOOL,505 GLEN COVE AVE,GLEN HEAD,NY,11545,OTHER
GREEN VALE SCHOOL (THE),250 VALENTINE'S LN,OLD BROOKVILLE,NY,11545,OTHER
SYOSSET CENTRAL SCHOOL DISTRICT,PO BOX 9029,SYOSSET,NY,11791,OTHER
WALT WHITMAN ELEMENTARY SCHOOL,482 WOODBURY RD,WOODBURY,NY,11797,OTHER
WILLITS ELEMENTARY SCHOOL,99 NANA PL,SYOSSET,NY,11791,OTHER
BERRY HILL ELEMENTARY SCHOOL,181 COLD SPRING RD,SYOSSET,NY,11791,OTHER
BAYLIS ELEMENTARY SCHOOL,580 WOODBURY RD,PLAINVIEW,NY,11803,OTHER
ROBBINS LANE ELEMENTARY SCHOOL,157 ROBBINS LN,SYOSSET,NY,11791,OTHER
SOUTH GROVE ELEMENTARY SCHOOL,60 COLONY LN,SYOSSET,NY,11791,OTHER
VILLAGE ELEMENTARY SCHOOL,90 CONVENT RD,SYOSSET,NY,11791,OTHER
H B THOMPSON MIDDLE SCHOOL,98 ANN DR,SYOSSET,NY,11791,OTHER
SOUTH WOODS MIDDLE SCHOOL,99 PELL LN,SYOSSET,NY,11791,OTHER
SYOSSET SENIOR HIGH SCHOOL,70 S WOODS RD,SYOSSET,NY,11791,OTHER
SAINT EDWARD CONFESSOR SCHOOL,2 TEIBROOK AVE,SYOSSET,NY,11791,OTHER
OUR LADY OF MERCY ACADEMY,815 CONVENT RD,SYOSSET,NY,11791,OTHER
CENTER FOR DEVELOPMENTAL DISABILITIES,72 S WOODS RD,WOODBURY,NY,11797,OTHER
VARIETY CHILD LEARNING CENTER,47 HUMPHREY DR,SYOSSET,NY,11791,OTHER
GREENTREES COUNTRY DAY SCHOOL,247 JACKSON AVE,SYOSSET,NY,11791,OTHER
LOCUST VALLEY CENTRAL SCHOOL DISTRICT,HORSE HOLLOW RD,LOCUST VALLEY,NY,11560,OTHER
BAYVILLE ELEMENTARY SCHOOL,50 MOUNTAIN AVE,BAYVILLE,NY,11709,OTHER
LOCUST VALLEY MIDDLE SCHOOL,99 HORSE HOLLOW RD,LOCUST VALLEY,NY,11560,OTHER
LOCUST VALLEY HIGH SCHOOL,99 HORSE HOLLOW RD,LOCUST VALLEY,NY,11560,OTHER
LOCUST VALLEY ELEMENTARY SCHOOL,119 RYEFIELD RD,LOCUST VALLEY,NY,11560,OTHER
MILL NECK MANOR SCHOOL FOR THE DEAF,PO BOX 12,MILL NECK,NY,11765,OTHER
PORTLEDGE SCHOOL,355 DUCK POND RD,LOCUST VALLEY,NY,11560,OTHER
PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,106 WASHINGTON AVE,PLAINVIEW,NY,11803,OTHER
PASADENA ELEMENTARY SCHOOL,3 RICHARD CT,PLAINVIEW,NY,11803,OTHER
PARKWAY SCHOOL,300 MANETTO HILL RD,PLAINVIEW,NY,11803,OTHER
H B MATTLIN MIDDLE SCHOOL,100 WASHINGTON AVE,PLAINVIEW,NY,11803,OTHER
PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL,50 KENNEDY DR,PLAINVIEW,NY,11803,OTHER
OLD BETHPAGE SCHOOL,1191 ROUND SWAMP RD,OLD BETHPAGE,NY,11804,OTHER
PLAINVIEW-OLD BETHPAGE MIDDLE SCHOOL,121 CENTRAL PARK RD,PLAINVIEW,NY,11803,OTHER
STRATFORD ROAD SCHOOL,33 BEDFORD RD,PLAINVIEW,NY,11803,OTHER
PLAINVIEW-OLD BETHPAGE KINDERGARTEN CENTER,33 BEDFORD RD,PLAINVIEW,NY,11803,OTHER
HEBREW ACADEMY OF NASSAU-PLAINVIEW CAMPUS,25 COUNTRY DR,PLAINVIEW,NY,11803,OTHER
GOOD SHEPHERD LUTHERAN SCHOOL,99 CENTRAL PARK RD,PLAINVIEW,NY,11803,OTHER
HICKORY HILL DAY SCHOOL,163 CENTRAL PARK RD,PLAINVIEW,NY,11803,OTHER
MISS SUE'S NURSERY SCHOOL & KINDERGARTEN,1191 OLD COUNTRY RD,PLAINVIEW,NY,11803,OTHER
OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,1 MCCOUNS LN,OYSTER BAY,NY,11771,OTHER
OYSTER BAY HIGH SCHOOL,150 E MAIN ST,OYSTER BAY,NY,11771,OTHER
THEODORE ROOSEVELT SCHOOL,150 W MAIN ST,OYSTER BAY,NY,11771,OTHER
VERNON SCHOOL,880 OYSTER BAY RD,EAST NORWICH,NY,11732,OTHER
SAINT DOMINIC HIGH SCHOOL,110 ANSTICE ST,OYSTER BAY,NY,11771,OTHER
SAINT DOMINIC ELEMENTARY SCHOOL,35 SCHOOL ST,OYSTER BAY,NY,11771,OTHER
EAST WOODS SCHOOL,31 YELLOW COTE RD,OYSTER BAY,NY,11771,OTHER
HARMONY HEIGHTS SCHOOL,PO BX 569,OYSTER BAY,NY,11771,OTHER
JERICHO UNION FREE SCHOOL DISTRICT,99 CEDAR SWAMP RD,JERICHO,NY,11753,OTHER
CANTIAGUE ELEMENTARY SCHOOL,678 CANTIAGUE ROCK RD,JERICHO,NY,11753,OTHER
GEORGE A JACKSON SCHOOL,58 MAYTIME DR,JERICHO,NY,11753,OTHER
ROBERT SEAMAN ELEMENTARY SCHOOL,137 LEAHY ST,JERICHO,NY,11753,OTHER
JERICHO SENIOR HIGH SCHOOL,99 CEDAR SWAMP RD,JERICHO,NY,11753,OTHER
JERICHO MIDDLE SCHOOL,99 CEDAR SWAMP RD,JERICHO,NY,11753,OTHER
SOLOMON SCHECHTER DAY SCH-NASSAU,BARBARA LN,JERICHO,NY,11753,OTHER
LONG ISLAND LUTHERAN HIGH SCHOOL,131 BROOKVILLE RD,GLEN HEAD,NY,11545,OTHER
BROOKVILLE CENTER FOR CHILDREN'S SERVICES,189 WHEATLEY RD,BROOKVILLE,NY,11545,OTHER
HICKSVILLE UNION FREE SCHOOL DISTRICT,200 DIVISION AVE-ADM,HICKSVILLE,NY,11801,OTHER
BURNS AVENUE SCHOOL,40 BURNS AVE,HICKSVILLE,NY,11801,OTHER
DUTCH LANE SCHOOL,50 STEWART AVE,HICKSVILLE,NY,11801,OTHER
 FORK LANE SCHOOL,4 FORK LN,HICKSVILLE,NY,11801,OTHER
LEE AVENUE SCHOOL,1 7TH ST,HICKSVILLE,NY,11801,OTHER
OLD COUNTRY ROAD SCHOOL,49 RHODES LN,HICKSVILLE,NY,11801,OTHER
WOODLAND AVENUE SCHOOL,85 KETCHAM RD,HICKSVILLE,NY,11801,OTHER
HICKSVILLE HIGH SCHOOL,180 DIVISION AVE,HICKSVILLE,NY,11801,OTHER
HICKSVILLE MIDDLE SCHOOL,215 JERUSALEM AVE,HICKSVILLE,NY,11801,OTHER
EAST STREET SCHOOL,50 EAST ST,HICKSVILLE,NY,11801,OTHER
HOLY FAMILY SCHOOL,25 FORDHAM AVE,HICKSVILLE,NY,11801,OTHER
SAINT IGNATIUS LOYOLA SCHOOL,30 E CHERRY ST,HICKSVILLE,NY,11801,OTHER
OUR LADY OF MERCY SCHOOL,520 S OYSTER BAY RD,HICKSVILLE,NY,11801,OTHER
HOLY TRINITY DIOCESAN HIGH SCHOOL,98 CHERRY LN,HICKSVILLE,NY,11801,OTHER
TRINITY LUTHERAN SCHOOL,40 W NICHOLAI ST,HICKSVILLE,NY,11801,OTHER
CAROUSEL DAY SCHOOL,9 WEST AVE,HICKSVILLE,NY,11801,OTHER
PLAINEDGE UNION FREE SCHOOL DISTRICT,241 WYNGATE DR,N MASSAPEQUA,NY,11758,OTHER
PLAINEDGE MIDDLE SCHOOL,200 STEWART AVE,BETHPAGE,NY,11714,OTHER
EASTPLAIN SCHOOL,301 N DELAWARE AVE,N MASSAPEQUA,NY,11758,OTHER
JOHN H WEST SCHOOL,499 BOUNDARY AVE,BETHPAGE,NY,11714,OTHER
CHARLES E SCHWARTING SCHOOL,FLOWER RD & JERUSALEM AVE,MASSAPEQUA,NY,11758,OTHER
PLAINEDGE SENIOR HIGH SCHOOL,241 WYNGATE DR,MASSAPEQUA,NY,11758,OTHER
MARIA REGINA SCHOOL,4045 JERUSALEM AVE,SEAFORD,NY,11783,OTHER
MONTESSORI CHILDRENS SCHOOL INC,PO BOX 1609,NORTH MASSAPEQUA,NY,11758,OTHER
HAGEDORN LITTLE VILLAGE SCHOOL,750 HICKSVILLE RD,SEAFORD,NY,11783,OTHER
BETHPAGE UNION FREE SCHOOL DISTRICT,10 CHERRY AVE,BETHPAGE,NY,11714,OTHER
CENTRAL BOULEVARD ELEMENTARY SCHOOL,60 CENTRAL BLVD,BETHPAGE,NY,11714,OTHER
CHARLES CAMPAGNE SCHOOL,601 PLAINVIEW RD,BETHPAGE,NY,11714,OTHER
KRAMER LANE ELEMENTARY SCHOOL,1 KRAMER LN,PLAINVIEW,NY,11803,OTHER
BETHPAGE SENIOR HIGH SCHOOL,10 CHERRY AVE,BETHPAGE,NY,11714,OTHER
JOHN F KENNEDY MIDDLE SCHOOL,500 BROADWAY,BETHPAGE,NY,11714,OTHER
FARMINGDALE UNION FREE SCHOOL DISTRICT,50 VAN COTT AVE,FARMINGDALE,NY,11735,OTHER
ALBANY AVENUE ELEMENTARY SCHOOL,101 ALBANY AVE,NORTH MASSAPEQUA,NY,11758,OTHER
SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL,25 MILL LN,FARMINGDALE,NY,11735,OTHER
NORTHSIDE ELEMENTARY SCHOOL,55 POWELL PL,FARMINGDALE,NY,11735,OTHER
WOODWARD PARKWAY ELEMENTARY SCHOOL,95 WOODWARD PKY,FARMINGDALE,NY,11735,OTHER
HOWITT SCHOOL,70 VAN COTT AVE,FARMINGDALE,NY,11735,OTHER
FARMINGDALE SENIOR HIGH SCHOOL,150 LINCOLN ST,FARMINGDALE,NY,11735,OTHER
OUR LADY OF LOURDES SCHOOL,379 LINDEN ST,MASSAPEQUA PARK,NY,11762,OTHER
SAINT JOHN BAPTIST DE LASALLE REGIONAL SCHOOL-FARMINGDALE,50 CHERRY ST,FARMINGDALE,NY,11735,OTHER
BETHESDA JUNIOR ACADEMY,76 PARKWAY AVE,AMITYVILLE,NY,11701,OTHER
NEW JERUSALEM CHRISTIAN ACADEMY,816 MAIN ST,FARMINGDALE,NY,11735,OTHER
MASSAPEQUA UNION FREE SCHOOL DISTRICT,4925 MERRICK RD,MASSAPEQUA,NY,11758,OTHER
BIRCH LANE ELEMENTARY SCHOOL,41 BIRCH LN,MASSAPEQUA PARK,NY,11762,OTHER
EAST LAKE ELEMENTARY SCHOOL,154 E LAKE AVE,MASSAPEQUA PARK,NY,11762,OTHER
FAIRFIELD ELEMENTARY SCHOOL,330 MASSAPEQUA AVE,MASSAPEQUA,NY,11758,OTHER
LOCKHART ELEMENTARY SCHOOL,199 PITTSBURG AVE,MASSAPEQUA,NY,11758,OTHER
UNQUA ELEMENTARY SCHOOL,350 UNQUA RD,MASSAPEQUA,NY,11758,OTHER
BERNER MIDDLE SCHOOL,50 CARMAN RD,MASSAPEQUA,NY,11758,OTHER
MASSAPEQUA HIGH SCHOOL,4925 MERRICK RD,MASSAPEQUA,NY,11758,OTHER
MCKENNA ELEMENTARY SCHOOL,210 SPRUCE ST,MASSAPEQUA PARK,NY,11762,OTHER
MHS AMES CAMPUS,198 BALTIMORE AVE,MASSAPEQUA,NY,11758,OTHER
SAINT ROSE OF LIMA SCHOOL,4704 MERRICK RD,MASSAPEQUA,NY,11758,OTHER
GRACE DAY SCHOOL,23 CEDAR SHORE DR,MASSAPEQUA,NY,11758,OTHER
NYC CHANCELLOR'S OFFICE,52 CHAMBERS ST-RM 320,NEW YORK,NY,10007,OTHER
MEDICAL DIVISION-DEPARTMENT OF PERSONNEL,65 COURT STREET,NEW YORK,NY,11201,OTHER
CENTER FOR RECRUITMENT & PROG DEVELOPMENT,110 LVNGSTN ST-RM 218,BROOKLYN,NY,11201,OTHER
OFFICE OF THE CHIEF FINANCIAL OFFICER,52 CHAMBERS ST,NEW YORK,NY,10009,OTHER
CHIEF EXECUTIVE FOR MONITORING & SCHOOL IMPROVEMENT,110 LIVINGSTON ST,BROOKLYN,NY,11201,OTHER
OFFICE OF THE DEPUTY CHANCELLOR FOR OPERATIONS,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
OFFICE OF THE DEPUTY CHANCELLOR FOR INSTRUCTION,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
OFFICE FOR INTER-GOVERNMENTAL AFFAIRS,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
OFFICE OF SPECIAL INVESTIGATIONS,49 CHAMBER ST,NEW YORK,NY,10017,OTHER
OFFICE OF STRATEGIC PARTNERSHIP,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
OFFICE OF PARENT ADVOCACY & ENGAGEMENT,110 LVNGSTN ST-RM 108,BROOKLYN,NY,11201,OTHER
CHANCELLOR'S OFFICE FOR DEVELOPMENT,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
BUREAU OF ATTENDANCE-STUDENT SUPPORT SERVICES,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
BUDGET OPERATIONS & REVIEW,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
HEARING EDUCATION SERVICES,22 ET 28TH ST,NEW YORK,NY,10016,OTHER
SCHOOL PROGRAMS & SUPPORT SERVICES,52 CHAMBERS ST,NEW YORK,NY,10007,OTHER
DIVISION OF SCHOOL PROGRAMS/SUPPORT SERVICES,110 LVNGSTN ST-RM 510,BROOKLYN,NY,11201,OTHER
OFFICE OF THE AUDITOR GENERAL,65 COURT ST-RM 1100,BROOKLYN,NY,11201,OTHER
DIVISION OF PUBLIC AFFAIRS,110 LIVINGSTON ST,BROOKLYN,NY,11201,OTHER
OFFICE OF FINANCIAL OPERATIONS,65 COURT ST,BROOKLYN,NY,11201,OTHER
DIVISION OF SCHOOL FACILITIES,30-30 THOMSON AVE,LONG ISLAND CITY,NY,11101,OTHER
